# ARGO Ocean Data Export
# Generated: 2025-10-08T23:18:25.159471
# Total Records: 50
# Columns: latitude, longitude, temperature, salinity, pressure, platform_number, date
#
latitude,longitude,temperature,salinity,pressure,platform_number,date
-39.2904807215779,107.99297236775215,25.78406199500562,35.304260817423106,149.88861580841782,ARGO_000000,2023-01-01 00:00:00
-21.941569815687632,70.52799625341443,15.136715531474092,35.12998405328862,130.9564828086247,ARGO_000001,2023-01-02 00:00:00
-16.415800259848346,46.60507754661646,16.701966651427313,33.502505762482855,955.065577891762,ARGO_000002,2023-01-03 00:00:00
-6.109311618464162,58.112678798894216,19.281644126879932,36.48035410832146,595.6585733125717,ARGO_000003,2023-01-04 00:00:00
3.5030293975289695,110.95061806067991,16.801992928962424,34.50208785812145,790.3687084345248,ARGO_000004,2023-01-05 00:00:00
-11.58092912941678,70.17756760097814,28.614893247896525,36.50310213308207,1426.4482691787914,ARGO_000005,2023-01-06 00:00:00
-28.418801088881217,63.183768568966926,27.6311444825429,35.6519844863982,853.776455890295,ARGO_000006,2023-01-07 00:00:00
-28.623999795059788,84.83355656083532,26.789283024647993,33.27267379009649,1451.5386908172593,ARGO_000007,2023-01-08 00:00:00
-29.720197800626792,71.27574814987258,25.62252741903148,34.284389446538604,1861.6706256225254,ARGO_000008,2023-01-09 00:00:00
-18.6265013420174,108.46916019034336,19.054021240820244,35.47172622344433,1960.106468688918,ARGO_000009,2023-01-10 00:00:00
-10.871795657226542,45.204250101515875,17.420743413754053,35.22941898966651,240.2736652705104,ARGO_000010,2023-01-11 00:00:00
12.553170380460053,74.59068386267592,22.390378740700115,35.148433001020294,1918.6607785169779,ARGO_000011,2023-01-12 00:00:00
-9.992174522258168,63.92577478782603,16.971289146231886,36.48934914923875,854.2776261319145,ARGO_000012,2023-01-13 00:00:00
-17.236252006507414,88.48405042061694,15.72066694444058,36.46733443061519,326.0056430781595,ARGO_000013,2023-01-14 00:00:00
-18.547447727231013,59.1461712895355,27.393497669025965,35.66334282260533,1248.9711864275907,ARGO_000014,2023-01-15 00:00:00
-5.522925300979296,79.18103653674777,19.513107185718408,36.98115978053042,680.2015247808173,ARGO_000015,2023-01-16 00:00:00
-22.001673074379912,46.50202579727575,21.529171889658087,33.13934059895191,1900.5205585001866,ARGO_000016,2023-01-17 00:00:00
-21.38822350062157,43.09577488048075,27.047432060257698,35.91199090071594,1715.1108807330452,ARGO_000017,2023-01-18 00:00:00
11.230765779249062,94.3331377598711,17.03067310259165,33.180179065157816,1155.5183661282704,ARGO_000018,2023-01-19 00:00:00
-4.054260560754976,91.77921996248953,18.93024607328627,34.32413139141015,1894.599409279582,ARGO_000019,2023-01-20 00:00:00
-16.837034744977014,44.56193218961517,16.714325518364063,33.179085828340135,1702.991856106416,ARGO_000020,2023-01-21 00:00:00
