# ARGO Ocean Data Export
# Generated: 2025-10-06T18:59:34.460536
# Total Records: 50
# Columns: latitude, longitude, temperature, salinity, pressure, platform_number, date
#
latitude,longitude,temperature,salinity,pressure,platform_number,date
-12.921701211565466,69.5811940681086,20.620452751170312,36.46489057418692,1538.0955049743004,ARGO_000000,2023-01-01 00:00:00
-26.441744675169133,100.64418920506432,15.52813880378985,36.43034783277639,1861.0256155627444,ARGO_000001,2023-01-02 00:00:00
13.064592964616622,41.906280696029945,15.890571499311209,36.312586797392015,1584.6949549827802,ARGO_000002,2023-01-03 00:00:00
8.834786953643253,59.105709207334115,18.03059506588582,36.28733185089392,246.11433189030896,ARGO_000003,2023-01-04 00:00:00
6.456316908222249,86.16243142277986,18.272039527439368,35.793329652594004,351.5178102870309,ARGO_000004,2023-01-05 00:00:00
-20.987283654657812,100.23111787825998,16.775631419906112,34.62466265864516,600.5632434508292,ARGO_000005,2023-01-06 00:00:00
14.699884777622536,42.60313620312692,26.623108530150393,35.03984211384384,565.2514266402808,ARGO_000006,2023-01-07 00:00:00
-9.371261257044956,70.36973344763845,21.290508644246273,36.17231151845287,1514.0299192132734,ARGO_000007,2023-01-08 00:00:00
-31.22597759587376,58.92166804509901,17.4845099746566,35.96185741045631,508.038467107236,ARGO_000008,2023-01-09 00:00:00
12.638422172454163,116.68931675691255,19.659185758958298,35.594301769091885,544.7485405340418,ARGO_000009,2023-01-10 00:00:00
-14.047149833241846,103.41811942352936,16.3067740880468,36.91284672529509,1142.4035396423665,ARGO_000010,2023-01-11 00:00:00
-24.08272834797854,41.48965520528662,21.10838507362338,36.251253240522274,1902.5619796851115,ARGO_000011,2023-01-12 00:00:00
17.603845675196105,110.87407427556545,27.980441994459174,34.17554276831512,687.3430559204112,ARGO_000012,2023-01-13 00:00:00
-38.62647212983287,42.05903687973209,18.433026168422796,34.48542211002122,486.36890155850085,ARGO_000013,2023-01-14 00:00:00
8.927109146074585,74.40623950286616,19.734764503387822,36.94511654610816,1912.0551829438773,ARGO_000014,2023-01-15 00:00:00
-9.989177711281418,44.37736407718981,17.719679546352232,36.7791185734312,820.1483191322607,ARGO_000015,2023-01-16 00:00:00
-8.481253934561167,61.07749107317779,28.254975103284472,33.37571664472982,1977.1797363405758,ARGO_000016,2023-01-17 00:00:00
5.599800471041796,48.88157009402289,21.282650640797673,35.46553940050657,1572.9086858922856,ARGO_000017,2023-01-18 00:00:00
4.47885823973229,94.8070283618338,17.18551632533937,34.91400870650922,1277.174287451724,ARGO_000018,2023-01-19 00:00:00
-29.86140353107141,83.95096501278945,24.33889289946035,34.81555494675366,939.2730425863398,ARGO_000019,2023-01-20 00:00:00
-36.59048980403894,53.10774219467021,16.06010049754915,36.94636314604908,310.0092987120171,ARGO_000020,2023-01-21 00:00:00
-38.39957074362145,50.332062771326505,15.079413769227875,33.88587956301978,1940.209179795114,ARGO_000021,2023-01-22 00:00:00
10.996892614349719,44.780930743500676,15.588816205320501,35.756931870270044,1062.4934248809739,ARGO_000022,2023-01-23 00:00:00
-12.367095829725749,117.69299521752397,22.079214218611643,36.06217564240126,1289.4310062883674,ARGO_000023,2023-01-24 00:00:00
-30.255532281905346,66.67016173956296,18.155602344652063,35.68565851970667,1259.518618444185,ARGO_000024,2023-01-25 00:00:00
-17.020315384491198,108.93349411779685,21.32579711035271,34.733459748544,472.61419628021883,ARGO_000025,2023-01-26 00:00:00
-15.687446054096455,72.99443223592061,19.71800809674348,34.132071836217875,1425.2371130013973,ARGO_000026,2023-01-27 00:00:00
-2.7632711687887266,67.83529096796148,21.396909434082225,36.88826755831724,1257.1525090240907,ARGO_000027,2023-01-28 00:00:00
-35.32574072923689,67.25544825027269,27.50172391807343,35.62678331449991,1461.6183097794637,ARGO_000028,2023-01-29 00:00:00
-21.317145340722135,86.8092836005668,19.537986085300542,34.677129752217596,1199.149127117212,ARGO_000029,2023-01-30 00:00:00
