# ARGO Ocean Data Export
# Generated: 2025-10-07T17:03:03.189860
# Total Records: 50
# Columns: latitude, longitude, temperature, salinity, pressure, platform_number, date
#
latitude,longitude,temperature,salinity,pressure,platform_number,date
-6.062036943535283,106.89100003978818,21.592336770189267,34.751723874613546,850.401640266861,ARGO_000000,2023-01-01 00:00:00
8.819890508262901,54.56658566020746,18.53579305916565,36.99217607580237,751.1442299334277,ARGO_000001,2023-01-02 00:00:00
-35.229712356309435,62.63328815384795,26.064702190203192,34.79389793304686,1048.3773174662247,ARGO_000002,2023-01-03 00:00:00
14.322503497561378,68.3350153121551,15.309931853308138,34.92364605586831,1392.0522944626648,ARGO_000003,2023-01-04 00:00:00
-36.70972194945807,88.68213275125048,28.21228821048085,34.64798354932239,979.4638244560232,ARGO_000004,2023-01-05 00:00:00
-31.04014554320381,76.88999793488246,28.22026980120168,36.79979018664481,1625.3856550624987,ARGO_000005,2023-01-06 00:00:00
-8.231289448220696,72.77317174238419,27.068762563744606,35.09279051028618,385.6559731019318,ARGO_000006,2023-01-07 00:00:00
-1.590867639400848,59.184576261001965,20.955117502548475,36.00097080938779,904.9333965399092,ARGO_000007,2023-01-08 00:00:00
-16.144224852017693,99.06104802574585,24.55919618342625,36.5843111320952,385.49864762748246,ARGO_000008,2023-01-09 00:00:00
-6.146801240307347,48.511127236410886,25.793701681941272,35.84546286754356,305.7058752598405,ARGO_000009,2023-01-10 00:00:00
-34.39898025666108,110.15518801061187,15.382453465491574,33.416746409570955,424.15222013157126,ARGO_000010,2023-01-11 00:00:00
3.1440707828728875,85.23289906851592,21.002672891776758,35.16700557219011,1272.7099502591436,ARGO_000011,2023-01-12 00:00:00
12.578626873665556,56.139093919138936,21.36006503954396,33.468140846856535,1721.4762441443934,ARGO_000012,2023-01-13 00:00:00
-23.38217673815568,71.17816295482103,26.398029709491425,35.027099846929936,343.50323641340765,ARGO_000013,2023-01-14 00:00:00
-33.51903102117524,49.26480799724778,22.702401603947497,35.28206763780378,802.1562992065361,ARGO_000014,2023-01-15 00:00:00
-2.4829562905849727,58.6570801652686,23.844808970108758,35.722562635272155,913.0175847772483,ARGO_000015,2023-01-16 00:00:00
-38.21468688017628,97.40969287047878,28.54785389169863,33.58445401001261,1737.1551782092454,ARGO_000016,2023-01-17 00:00:00
-34.15324592023315,116.4160120935986,16.818997853443587,34.934472743382976,453.8110211891286,ARGO_000017,2023-01-18 00:00:00
-39.67962871391434,42.32533371907682,16.76562306797455,33.925740530032016,7.045072461355328,ARGO_000018,2023-01-19 00:00:00
10.509901625410755,117.04936534601721,21.150623895845044,36.305391331071206,908.3436170558404,ARGO_000019,2023-01-20 00:00:00
-38.3545543810008,111.15773090044469,24.45111450487193,33.70297121472454,1834.2523516715078,ARGO_000020,2023-01-21 00:00:00
-2.1995959119082045,46.218897850699776,28.190120167894747,36.02840895750731,1055.3201735642283,ARGO_000021,2023-01-22 00:00:00
3.7584709442624984,43.646402200402086,17.439555202221594,34.15168024771686,259.22090309672717,ARGO_000022,2023-01-23 00:00:00
